MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,Location,WindGustDir,WindDir9am,WindDir3pm,RainToday,RainTomorrow
19.5,26.8,0.0,7.0,4.6,52.0,17.0,26.0,65.0,57.0,1013.5,1006.0,7.0,8.0,23.1,26.3,SydneyAirport,N,NNE,NE,No,No
15.9,21.5,0.6,6.6,12.9,56.0,37.0,22.0,25.0,25.0,1011.4,1010.9,1.0,1.0,16.8,20.5,SydneyAirport,SW,SW,ESE,No,No
11.8,23.4,0.0,10.6,12.1,39.0,9.0,24.0,32.0,33.0,1014.4,1010.0,4.0,1.0,16.7,21.3,SydneyAirport,NE,SW,ENE,No,No
12.9,23.5,0.0,7.2,12.8,43.0,20.0,26.0,36.0,27.0,1014.8,1012.9,1.0,1.0,18.4,22.3,SydneyAirport,W,W,ENE,No,No
14.3,27.3,0.0,7.4,12.2,43.0,9.0,33.0,60.0,38.0,1018.9,1014.3,1.0,1.0,19.9,25.8,SydneyAirport,NE,WSW,ENE,No,No
15.6,32.6,0.0,8.4,12.8,41.0,13.0,11.0,51.0,10.0,1014.8,1008.7,2.0,1.0,22.3,30.2,SydneyAirport,NW,WNW,NNW,No,No
21.8,25.6,0.0,13.4,12.4,76.0,35.0,35.0,23.0,12.0,1003.3,1006.2,1.0,1.0,23.9,24.4,SydneyAirport,WSW,WSW,WSW,No,No
14.8,23.8,0.0,14.4,12.3,48.0,33.0,26.0,24.0,28.0,1009.1,1007.9,1.0,7.0,18.7,21.7,SydneyAirport,W,WSW,ESE,No,No
15.0,30.8,0.0,7.6,12.4,57.0,15.0,33.0,31.0,25.0,1011.1,1005.8,2.0,1.0,23.4,30.1,SydneyAirport,NE,NW,NE,No,No
18.6,22.4,0.0,11.0,4.1,61.0,22.0,30.0,56.0,84.0,1007.6,1007.5,7.0,7.0,22.1,20.0,SydneyAirport,S,S,SSE,No,Yes
17.0,20.5,2.8,5.2,2.5,46.0,20.0,19.0,84.0,82.0,1013.3,1010.1,7.0,7.0,18.9,19.0,SydneyAirport,S,SSW,SSE,Yes,Yes
16.5,25.0,7.0,2.8,10.7,31.0,9.0,22.0,77.0,60.0,1009.4,1007.0,6.0,2.0,19.9,22.9,SydneyAirport,E,WSW,ENE,Yes,No
17.7,24.1,0.0,7.0,11.1,39.0,24.0,20.0,75.0,56.0,1012.9,1009.9,5.0,1.0,20.2,23.4,SydneyAirport,SSW,S,ESE,No,Yes
18.0,34.7,11.8,7.6,9.1,70.0,22.0,28.0,70.0,53.0,1002.1,996.7,7.0,3.0,22.5,28.4,SydneyAirport,W,N,E,Yes,No
18.2,30.8,0.0,8.0,13.0,39.0,9.0,48.0,40.0,16.0,998.6,995.6,1.0,1.0,23.1,27.8,SydneyAirport,W,SSW,WNW,No,No
17.4,22.8,0.0,15.8,7.0,63.0,30.0,39.0,42.0,63.0,1002.1,1004.5,3.0,7.0,20.4,19.1,SydneyAirport,S,WSW,SSE,No,No
15.2,21.5,0.6,5.8,9.4,46.0,26.0,22.0,67.0,46.0,1016.3,1015.1,7.0,3.0,17.4,20.3,SydneyAirport,S,SSW,SE,No,No
14.1,23.8,0.0,5.2,12.7,35.0,9.0,28.0,55.0,56.0,1020.1,1021.4,0.0,3.0,20.3,21.1,SydneyAirport,SE,SW,SE,No,No
16.5,25.3,0.0,7.4,12.8,44.0,7.0,31.0,68.0,49.0,1025.7,1021.8,4.0,1.0,19.8,23.8,SydneyAirport,ENE,SSW,ENE,No,No
17.4,35.1,0.0,9.2,12.1,35.0,19.0,28.0,53.0,28.0,1017.3,1013.1,1.0,2.0,23.5,33.2,SydneyAirport,NE,NW,NE,No,No
18.7,22.9,0.0,8.6,3.7,57.0,35.0,24.0,76.0,61.0,1018.2,1018.5,7.0,7.0,20.6,22.1,SydneyAirport,S,S,SE,No,No
18.4,26.7,0.0,6.0,8.5,39.0,6.0,31.0,60.0,50.0,1021.2,1018.0,4.0,7.0,21.4,25.7,SydneyAirport,ENE,E,ENE,No,No
20.4,30.8,0.0,7.4,6.0,54.0,2.0,22.0,78.0,55.0,1018.4,1014.9,6.0,5.0,23.2,28.1,SydneyAirport,NNE,SE,NE,No,No
21.1,33.1,0.0,8.0,9.7,57.0,17.0,35.0,44.0,39.0,1014.6,1011.4,1.0,3.0,27.8,30.5,SydneyAirport,NE,N,NE,No,No
19.7,29.2,0.8,10.4,5.9,52.0,9.0,30.0,67.0,86.0,1010.1,1008.6,4.0,8.0,23.9,21.1,SydneyAirport,SSW,NNE,SSE,No,Yes
13.1,22.2,3.8,6.6,13.1,61.0,22.0,31.0,41.0,39.0,1013.2,1012.0,1.0,1.0,17.2,21.2,SydneyAirport,S,W,SSE,Yes,No
15.4,23.7,0.0,8.8,13.1,37.0,24.0,26.0,30.0,57.0,1012.9,1012.6,4.0,2.0,20.9,22.5,SydneyAirport,WSW,W,SE,No,No
16.9,26.3,0.0,8.0,12.3,50.0,9.0,31.0,55.0,51.0,1017.4,1013.4,3.0,1.0,21.4,24.8,SydneyAirport,NE,NE,NE,No,No
18.8,24.4,0.0,9.8,1.7,37.0,26.0,26.0,70.0,63.0,1017.9,1016.9,7.0,7.0,20.8,22.1,SydneyAirport,E,SE,E,No,No
20.2,28.8,0.0,6.0,8.1,46.0,11.0,30.0,68.0,56.0,1014.9,1010.2,6.0,1.0,23.8,26.7,SydneyAirport,NNE,N,ENE,No,No
19.1,23.8,0.0,7.8,7.0,48.0,30.0,30.0,76.0,73.0,1011.8,1010.9,7.0,6.0,20.8,21.8,SydneyAirport,SSW,S,SSE,No,No
18.3,26.2,0.0,6.4,4.4,50.0,11.0,33.0,74.0,48.0,1012.4,1009.1,7.0,2.0,20.6,26.1,SydneyAirport,ENE,SSW,ENE,No,No
18.7,30.9,0.0,7.4,8.1,46.0,13.0,22.0,62.0,46.0,1007.9,1005.2,7.0,7.0,22.8,26.3,SydneyAirport,NE,WNW,NE,No,No
19.3,35.7,0.2,6.0,9.8,67.0,17.0,28.0,31.0,16.0,1008.2,1007.4,3.0,5.0,27.8,33.7,SydneyAirport,S,WNW,E,No,No
20.3,25.9,0.0,11.2,9.7,43.0,17.0,22.0,71.0,51.0,1016.1,1014.9,7.0,5.0,22.3,24.8,SydneyAirport,S,S,SE,No,No
19.2,28.1,0.0,8.0,9.3,46.0,9.0,30.0,59.0,57.0,1015.9,1013.0,7.0,7.0,24.4,26.2,SydneyAirport,ENE,NE,ENE,No,Yes
21.8,32.4,1.4,7.6,2.9,70.0,19.0,19.0,71.0,57.0,1009.4,1005.5,7.0,7.0,26.6,29.3,SydneyAirport,S,NNE,E,Yes,Yes
20.0,24.8,10.0,7.0,0.0,39.0,13.0,11.0,85.0,84.0,1012.2,1010.5,8.0,8.0,21.2,23.6,SydneyAirport,SSW,SSW,NNE,Yes,Yes
18.9,24.9,5.2,1.4,9.3,37.0,24.0,24.0,75.0,57.0,1015.2,1014.4,5.0,4.0,21.7,23.8,SydneyAirport,S,SE,E,Yes,No
20.6,29.6,0.0,8.0,12.2,70.0,13.0,43.0,62.0,54.0,1008.6,999.1,1.0,2.0,24.2,28.8,SydneyAirport,NNE,NNE,NE,No,No
18.4,26.8,0.0,13.6,13.4,72.0,44.0,35.0,32.0,47.0,1008.1,1010.0,1.0,1.0,20.4,23.6,SydneyAirport,W,W,SE,No,No
16.2,24.0,0.0,9.0,9.8,44.0,13.0,30.0,60.0,52.0,1022.6,1020.8,3.0,2.0,20.3,22.5,SydneyAirport,ENE,ESE,ENE,No,No
19.6,27.1,0.0,9.0,11.4,48.0,24.0,31.0,59.0,52.0,1022.1,1020.3,3.0,1.0,23.6,25.3,SydneyAirport,NE,NNE,ENE,No,No
20.4,29.0,0.0,10.6,12.4,57.0,28.0,33.0,57.0,48.0,1022.5,1017.9,6.0,1.0,24.4,27.1,SydneyAirport,NE,NNE,ENE,No,No
21.1,39.2,0.0,10.2,11.4,56.0,13.0,22.0,44.0,27.0,1015.3,1010.4,3.0,5.0,28.8,34.1,SydneyAirport,NNE,NW,E,No,No
27.5,37.5,0.0,13.4,2.5,59.0,30.0,37.0,18.0,17.0,1008.0,1007.4,7.0,7.0,34.2,34.6,SydneyAirport,W,NNW,WSW,No,Yes
16.5,18.9,4.2,8.8,0.0,44.0,26.0,24.0,96.0,79.0,1017.4,1017.5,8.0,8.0,16.9,18.3,SydneyAirport,SE,SSE,SE,Yes,Yes
16.5,26.0,25.0,1.0,0.0,30.0,20.0,11.0,94.0,94.0,1013.4,1009.4,8.0,8.0,18.3,18.9,SydneyAirport,S,SSE,SW,Yes,Yes
17.7,34.5,11.4,1.4,12.7,76.0,15.0,28.0,65.0,25.0,1007.3,1005.0,3.0,4.0,25.7,32.1,SydneyAirport,S,NW,WNW,Yes,No
17.1,21.9,0.2,10.0,0.7,61.0,24.0,28.0,63.0,53.0,1019.0,1020.1,8.0,8.0,19.0,19.8,SydneyAirport,S,SSE,SSE,No,No
16.8,24.9,0.2,7.8,7.1,52.0,20.0,31.0,50.0,42.0,1021.0,1017.4,6.0,3.0,20.2,23.4,SydneyAirport,NE,ENE,ENE,No,No
17.5,29.6,0.0,7.0,12.0,63.0,11.0,31.0,49.0,46.0,1010.2,1005.0,2.0,3.0,23.7,28.9,SydneyAirport,S,N,NE,No,No
18.2,25.4,0.0,10.0,10.4,56.0,17.0,28.0,70.0,56.0,1012.4,1012.3,3.0,2.0,21.6,24.1,SydneyAirport,S,S,SE,No,No
19.6,25.0,0.0,9.2,3.7,39.0,13.0,22.0,60.0,53.0,1019.4,1018.0,8.0,5.0,21.2,23.6,SydneyAirport,ENE,ENE,ENE,No,No
20.8,26.4,0.0,7.6,7.9,54.0,26.0,35.0,52.0,51.0,1019.2,1016.5,5.0,2.0,24.5,25.0,SydneyAirport,ENE,NE,NE,No,No
19.2,28.1,0.0,9.4,4.3,41.0,7.0,26.0,65.0,59.0,1015.7,1013.8,7.0,7.0,24.2,25.7,SydneyAirport,NW,N,NE,No,No
18.5,29.4,0.4,4.6,12.8,59.0,7.0,35.0,67.0,50.0,1017.1,1015.4,3.0,3.0,24.1,27.9,SydneyAirport,NE,ESE,NE,No,No
21.3,30.9,0.0,11.2,10.9,63.0,11.0,37.0,58.0,46.0,1014.6,1011.0,1.0,1.0,26.2,30.1,SydneyAirport,NNE,N,NE,No,No
21.3,26.8,0.0,11.2,6.0,46.0,20.0,24.0,81.0,75.0,1014.7,1013.4,7.0,7.0,23.0,25.2,SydneyAirport,NE,S,ESE,No,No
21.2,30.5,0.0,7.8,9.4,65.0,15.0,43.0,66.0,46.0,1013.0,1009.3,6.0,6.0,24.5,28.9,SydneyAirport,NNE,NE,NE,No,No
22.4,38.2,0.0,10.4,4.8,33.0,13.0,22.0,50.0,23.0,1007.0,1003.9,7.0,6.0,29.0,37.4,SydneyAirport,NE,WNW,E,No,No
23.2,35.6,0.0,9.2,0.5,43.0,7.0,11.0,78.0,38.0,1003.5,1001.3,8.0,7.0,25.4,31.9,SydneyAirport,NNE,WSW,NNW,No,No
22.6,26.3,0.2,8.2,4.8,39.0,22.0,22.0,83.0,75.0,1003.9,1003.8,6.0,7.0,24.2,25.5,SydneyAirport,S,S,SE,No,No
21.6,27.2,0.0,6.8,0.0,31.0,9.0,24.0,72.0,72.0,1007.4,1005.5,7.0,8.0,24.6,25.4,SydneyAirport,ENE,ESE,E,No,No
20.9,24.9,1.0,3.4,3.5,67.0,37.0,33.0,80.0,74.0,1009.9,1012.0,7.0,5.0,21.5,22.7,SydneyAirport,SSW,SSW,S,No,Yes
18.6,24.1,2.2,6.2,8.8,54.0,33.0,33.0,74.0,83.0,1018.5,1018.5,7.0,7.0,20.8,21.9,SydneyAirport,S,SSW,S,Yes,Yes
19.4,26.0,1.4,7.8,5.6,33.0,24.0,24.0,56.0,43.0,1021.5,1020.2,7.0,7.0,22.3,24.6,SydneyAirport,ESE,E,SE,Yes,Yes
19.6,25.5,5.2,6.0,0.5,35.0,17.0,19.0,95.0,69.0,1018.9,1017.3,8.0,7.0,20.4,23.1,SydneyAirport,ENE,SSE,ENE,Yes,Yes
19.9,27.1,8.2,3.8,4.8,39.0,13.0,28.0,92.0,48.0,1018.3,1017.6,7.0,6.0,20.8,26.2,SydneyAirport,ENE,S,ENE,Yes,Yes
18.3,27.9,14.4,6.6,11.5,54.0,4.0,30.0,77.0,54.0,1018.5,1014.8,3.0,3.0,22.5,26.5,SydneyAirport,NE,S,ENE,Yes,No
19.2,29.9,0.0,10.4,11.7,59.0,17.0,37.0,53.0,47.0,1013.4,1009.7,2.0,6.0,25.2,29.0,SydneyAirport,NNE,N,NE,No,No
21.0,29.9,0.0,9.6,9.2,39.0,6.0,22.0,88.0,50.0,1011.5,1009.1,2.0,2.0,23.7,28.1,SydneyAirport,NNE,SSE,E,No,Yes
21.4,35.3,1.2,8.2,8.8,33.0,15.0,24.0,71.0,37.0,1011.8,1007.8,7.0,4.0,26.0,33.6,SydneyAirport,E,NW,ENE,Yes,No
23.0,38.8,0.0,7.4,10.9,70.0,7.0,28.0,48.0,42.0,1007.5,1003.0,4.0,7.0,30.7,33.9,SydneyAirport,S,NW,ENE,No,No
21.5,29.0,0.0,9.4,7.2,37.0,11.0,22.0,78.0,52.0,1012.5,1010.7,7.0,2.0,23.5,27.5,SydneyAirport,E,S,ESE,No,No
22.8,32.8,0.0,8.6,8.9,74.0,20.0,50.0,67.0,49.0,1008.8,1000.7,8.0,1.0,25.4,32.3,SydneyAirport,NE,N,NE,No,No
24.9,30.0,0.0,10.6,7.1,35.0,9.0,22.0,58.0,60.0,1003.4,1003.4,8.0,1.0,29.0,28.1,SydneyAirport,SSE,SSE,SE,No,No
21.5,27.3,0.0,8.0,6.9,39.0,19.0,22.0,59.0,61.0,1015.2,1015.9,6.0,7.0,24.8,24.7,SydneyAirport,SE,SE,ESE,No,No
22.0,30.0,0.0,7.2,12.1,61.0,26.0,41.0,58.0,47.0,1016.9,1013.8,3.0,0.0,25.5,28.9,SydneyAirport,NE,N,NE,No,No
21.0,37.7,0.0,10.4,11.9,57.0,13.0,30.0,58.0,38.0,1013.4,1007.6,5.0,2.0,27.4,35.2,SydneyAirport,NNE,NW,NE,No,No
26.1,37.7,0.0,13.8,11.1,61.0,31.0,35.0,28.0,74.0,1005.4,1006.7,1.0,2.0,37.2,25.1,SydneyAirport,S,WNW,S,No,No
19.8,25.0,0.0,12.6,0.0,39.0,20.0,20.0,62.0,51.0,1015.4,1013.7,8.0,8.0,21.4,22.9,SydneyAirport,SSE,E,ENE,No,No
19.1,31.4,0.0,5.8,2.6,76.0,28.0,30.0,62.0,66.0,1000.8,993.9,7.0,7.0,24.2,29.3,SydneyAirport,SSW,NNE,N,No,Yes
20.8,25.3,10.2,6.2,9.7,61.0,26.0,28.0,55.0,53.0,1010.5,1012.3,7.0,1.0,21.5,23.5,SydneyAirport,S,S,SSE,Yes,No
19.7,27.2,0.0,9.1,10.7,44.0,13.0,28.0,67.0,47.0,1017.9,1015.6,1.0,4.0,21.8,26.5,SydneyAirport,ENE,S,ENE,No,No
21.3,35.2,0.0,9.6,12.1,72.0,19.0,41.0,61.0,47.0,1014.8,1009.7,3.0,1.0,25.8,29.4,SydneyAirport,NE,NNW,NE,No,No
24.6,38.5,0.0,12.0,2.6,70.0,20.0,15.0,31.0,34.0,1006.9,1008.1,6.0,7.0,34.3,36.3,SydneyAirport,S,NW,WSW,No,Yes
20.4,24.1,4.2,10.2,0.3,41.0,20.0,17.0,76.0,65.0,1020.6,1018.1,7.0,8.0,21.3,22.2,SydneyAirport,S,S,SSE,Yes,No
20.3,23.5,0.0,2.8,0.4,48.0,15.0,28.0,79.0,78.0,1016.0,1015.1,8.0,6.0,22.1,22.7,SydneyAirport,SSW,SSW,S,No,No
20.1,26.6,0.4,4.2,6.0,39.0,20.0,17.0,74.0,60.0,1018.6,1016.9,7.0,4.0,21.2,25.7,SydneyAirport,S,S,SE,No,No
20.7,31.9,0.0,5.4,12.2,56.0,17.0,33.0,65.0,50.0,1015.8,1011.6,1.0,1.0,26.1,31.2,SydneyAirport,NE,N,NE,No,No
21.6,28.7,0.0,11.4,6.8,50.0,24.0,28.0,85.0,83.0,1016.9,1015.6,7.0,6.0,23.2,24.1,SydneyAirport,S,S,S,No,No
22.5,36.4,0.0,6.0,12.0,76.0,13.0,44.0,64.0,53.0,1012.2,1007.3,1.0,3.0,28.4,32.1,SydneyAirport,NNE,NNE,NE,No,No
23.5,39.6,0.0,11.8,4.8,72.0,11.0,39.0,40.0,84.0,1007.9,1010.0,7.0,7.0,33.3,24.2,SydneyAirport,SSW,WNW,S,No,Yes
19.9,23.8,1.6,9.2,0.0,39.0,11.0,17.0,96.0,87.0,1016.1,1012.7,8.0,8.0,20.2,21.6,SydneyAirport,SSW,SW,S,Yes,No
19.9,25.2,0.2,0.0,6.0,56.0,39.0,28.0,81.0,70.0,1013.4,1014.0,7.0,7.0,22.3,23.8,SydneyAirport,S,SSW,S,No,No
21.9,28.4,0.0,6.6,0.1,35.0,17.0,24.0,80.0,57.0,1015.5,1013.4,8.0,8.0,22.9,27.7,SydneyAirport,NE,NNE,NNE,No,No
22.2,32.3,0.0,4.4,7.2,43.0,9.0,26.0,91.0,61.0,1014.0,1010.3,8.0,5.0,24.5,29.7,SydneyAirport,NE,SSW,E,No,No
24.0,38.6,0.0,9.6,7.0,48.0,9.0,28.0,47.0,34.0,1010.2,1006.9,7.0,7.0,30.9,37.1,SydneyAirport,NE,WNW,NE,No,No
24.3,28.9,0.0,11.8,10.9,61.0,22.0,30.0,79.0,82.0,1011.4,1009.7,1.0,1.0,26.0,26.7,SydneyAirport,S,S,S,No,No
21.9,25.7,0.2,8.2,1.3,59.0,37.0,33.0,95.0,90.0,1017.7,1018.8,8.0,7.0,22.0,21.6,SydneyAirport,SSW,S,SSW,No,Yes
20.1,28.0,51.4,3.4,5.9,52.0,33.0,35.0,82.0,72.0,1022.4,1021.7,7.0,7.0,24.6,25.8,SydneyAirport,ENE,E,ENE,Yes,Yes
21.6,32.2,4.8,5.2,11.8,59.0,20.0,33.0,72.0,52.0,1018.6,1012.6,3.0,1.0,25.9,31.0,SydneyAirport,NNE,NNW,NE,Yes,No
23.1,42.9,0.0,10.0,12.0,56.0,9.0,22.0,58.0,28.0,1010.2,1005.6,6.0,2.0,28.7,40.8,SydneyAirport,S,NW,NE,No,No
23.0,39.0,0.0,11.0,11.4,74.0,15.0,19.0,71.0,45.0,1007.6,1002.4,5.0,3.0,27.5,35.6,SydneyAirport,SSW,NNW,NNE,No,No
23.3,28.4,0.0,10.4,7.8,76.0,13.0,48.0,83.0,82.0,1000.8,998.1,1.0,7.0,25.7,24.8,SydneyAirport,SSW,S,S,No,Yes
16.9,25.9,1.4,7.0,12.8,39.0,30.0,24.0,36.0,39.0,1008.3,1007.6,1.0,1.0,20.3,24.9,SydneyAirport,SW,SW,SE,Yes,No
20.1,22.8,0.8,9.0,1.9,50.0,28.0,33.0,75.0,81.0,1014.9,1015.9,5.0,6.0,22.2,20.7,SydneyAirport,S,SE,SSE,No,Yes
17.7,27.7,40.6,1.2,10.1,46.0,11.0,24.0,71.0,53.0,1017.4,1013.4,4.0,2.0,20.9,25.4,SydneyAirport,NE,SW,ENE,Yes,No
20.3,33.1,0.0,8.0,11.1,57.0,13.0,31.0,65.0,43.0,1012.1,1008.6,1.0,1.0,24.0,32.4,SydneyAirport,NNE,WNW,NE,No,No
22.8,32.6,0.0,11.2,6.6,67.0,15.0,35.0,64.0,51.0,1009.8,1005.3,4.0,7.0,27.2,29.2,SydneyAirport,N,NE,NE,No,Yes
22.0,28.4,2.2,5.4,7.0,52.0,28.0,24.0,87.0,65.0,1007.1,1004.8,3.0,2.0,23.0,27.7,SydneyAirport,SSW,S,SE,Yes,No
18.2,26.0,0.4,6.4,7.9,56.0,20.0,22.0,71.0,56.0,1008.9,1006.0,5.0,2.0,20.8,24.7,SydneyAirport,SSW,SW,SE,No,Yes
17.0,29.3,7.2,8.0,12.5,61.0,37.0,19.0,36.0,16.0,1010.9,1009.7,0.0,0.0,19.8,27.2,SydneyAirport,W,WNW,WSW,Yes,No
17.2,27.0,0.0,10.4,11.7,41.0,9.0,24.0,43.0,46.0,1019.8,1018.5,6.0,2.0,20.5,25.2,SydneyAirport,E,WNW,ESE,No,No
19.5,30.1,0.0,7.0,12.2,57.0,28.0,35.0,56.0,47.0,1021.5,1018.2,2.0,1.0,25.5,28.0,SydneyAirport,NE,N,NE,No,No
21.8,30.1,0.0,11.6,11.5,56.0,22.0,35.0,60.0,52.0,1019.6,1016.9,1.0,1.0,25.3,28.4,SydneyAirport,NNE,NNE,NE,No,No
20.8,26.0,0.0,10.6,5.7,48.0,19.0,28.0,84.0,77.0,1020.8,1018.7,8.0,7.0,22.4,23.9,SydneyAirport,S,S,S,No,Yes
18.6,22.1,1.8,4.4,0.0,57.0,37.0,31.0,96.0,91.0,1020.5,1020.2,8.0,8.0,18.9,19.3,SydneyAirport,SSW,SSW,SSW,Yes,Yes
18.1,23.8,31.0,5.8,5.3,50.0,22.0,35.0,67.0,67.0,1022.0,1021.7,6.0,3.0,21.8,23.1,SydneyAirport,ESE,SSE,S,Yes,Yes
18.2,26.6,13.4,7.6,7.5,44.0,26.0,26.0,65.0,61.0,1024.1,1023.0,7.0,3.0,23.1,24.7,SydneyAirport,SW,SE,S,Yes,No
19.8,27.7,1.0,5.6,9.2,48.0,22.0,22.0,72.0,62.0,1022.7,1021.4,6.0,6.0,24.5,26.9,SydneyAirport,E,E,ESE,No,Yes
19.8,24.9,17.6,7.2,2.2,35.0,13.0,19.0,96.0,93.0,1021.2,1019.6,6.0,7.0,20.6,22.7,SydneyAirport,SE,E,S,Yes,Yes
20.0,26.2,18.2,3.6,7.6,31.0,11.0,19.0,86.0,76.0,1018.1,1016.1,3.0,5.0,22.7,24.7,SydneyAirport,E,WSW,E,Yes,Yes
20.2,25.1,13.8,5.2,1.4,50.0,19.0,31.0,99.0,87.0,1017.0,1016.1,7.0,8.0,20.8,22.9,SydneyAirport,SE,S,SE,Yes,Yes
19.6,24.2,16.2,4.0,0.2,56.0,30.0,35.0,96.0,95.0,1015.4,1013.0,7.0,7.0,21.0,20.7,SydneyAirport,S,SE,S,Yes,Yes
18.7,23.1,7.2,2.4,0.0,59.0,19.0,31.0,92.0,77.0,1010.2,1009.5,7.0,7.0,19.7,22.4,SydneyAirport,SSW,W,SW,Yes,Yes
19.4,23.6,1.2,4.0,7.7,69.0,39.0,48.0,71.0,67.0,1012.7,1013.4,5.0,3.0,21.0,22.8,SydneyAirport,SSW,SSW,SSW,Yes,Yes
17.7,22.2,1.4,9.4,3.6,65.0,31.0,35.0,86.0,83.0,1017.6,1017.8,7.0,7.0,19.0,19.6,SydneyAirport,S,SSW,SSW,Yes,Yes
17.3,23.9,6.8,8.8,1.4,48.0,17.0,26.0,77.0,62.0,1018.6,1017.5,8.0,8.0,20.1,21.4,SydneyAirport,S,ESE,SSE,Yes,No
18.0,23.9,0.4,5.4,2.7,46.0,24.0,31.0,66.0,68.0,1017.1,1016.1,7.0,7.0,21.4,22.1,SydneyAirport,SSE,SE,SE,No,No
17.8,23.5,0.2,5.4,7.4,48.0,20.0,35.0,73.0,68.0,1015.0,1013.9,3.0,3.0,20.0,22.8,SydneyAirport,S,WSW,S,No,No
17.0,24.7,0.0,5.0,10.7,35.0,15.0,22.0,72.0,57.0,1014.1,1012.4,5.0,2.0,20.5,24.2,SydneyAirport,WSW,SW,ESE,No,No
17.4,28.8,0.0,7.2,10.6,57.0,11.0,33.0,69.0,49.0,1010.6,1007.4,1.0,1.0,21.6,27.5,SydneyAirport,NE,NNW,NE,No,No
21.2,28.4,0.0,7.2,6.2,59.0,20.0,30.0,72.0,71.0,1010.8,1012.3,6.0,6.0,25.0,27.0,SydneyAirport,ENE,NE,ENE,No,No
19.9,27.1,0.0,4.8,5.5,50.0,28.0,37.0,82.0,71.0,1020.8,1018.8,7.0,6.0,23.3,25.7,SydneyAirport,ENE,ENE,ENE,No,Yes
21.8,27.3,33.2,7.6,1.0,52.0,22.0,33.0,91.0,88.0,1013.3,1008.8,8.0,7.0,23.6,25.9,SydneyAirport,NE,NE,NE,Yes,Yes
20.0,23.2,14.4,3.0,1.3,76.0,43.0,44.0,85.0,97.0,1018.3,1020.5,8.0,8.0,21.4,19.4,SydneyAirport,S,SSW,SSW,Yes,Yes
12.0,27.6,0.0,4.8,5.5,56.0,31.0,35.0,70.0,52.0,1020.5,1018.0,7.0,7.0,16.7,21.1,SydneyAirport,ESE,ENE,ENE,No,Yes
21.2,29.2,8.4,8.4,4.4,52.0,19.0,31.0,81.0,73.0,1018.3,1015.3,7.0,7.0,25.9,27.4,SydneyAirport,NE,NNE,NNE,Yes,No
23.6,29.2,0.0,5.2,1.5,31.0,15.0,17.0,79.0,73.0,1015.6,1012.4,7.0,6.0,25.7,27.4,SydneyAirport,NNW,NNE,ENE,No,Yes
20.8,22.6,0.0,4.8,0.2,54.0,30.0,28.0,82.0,85.0,1018.5,1017.5,7.0,8.0,21.2,21.5,SydneyAirport,SSW,SSW,SSW,No,Yes
18.5,23.2,13.2,7.8,5.5,52.0,20.0,19.0,85.0,80.0,1019.8,1019.1,2.0,7.0,21.5,22.0,SydneyAirport,SSE,SSE,S,Yes,Yes
19.1,26.5,1.4,3.2,4.9,33.0,11.0,22.0,77.0,60.0,1017.7,1014.0,6.0,7.0,20.8,25.3,SydneyAirport,NNE,WNW,NNE,Yes,No
19.4,27.8,0.0,3.0,11.0,33.0,11.0,22.0,78.0,67.0,1015.8,1014.5,1.0,2.0,22.0,26.7,SydneyAirport,NE,WNW,ENE,No,No
20.2,28.7,0.0,5.8,11.0,50.0,15.0,33.0,76.0,66.0,1017.0,1012.0,1.0,1.0,23.7,26.6,SydneyAirport,NE,NNW,NE,No,No
20.9,24.3,0.0,7.4,0.0,67.0,26.0,22.0,88.0,84.0,1014.0,1012.5,7.0,8.0,21.4,22.7,SydneyAirport,SSW,SSW,S,No,No
20.0,30.7,0.0,2.4,8.4,41.0,9.0,28.0,86.0,71.0,1012.2,1007.1,8.0,1.0,24.1,29.0,SydneyAirport,NE,NW,ENE,No,No
23.7,28.5,0.0,7.4,0.0,72.0,6.0,50.0,66.0,99.0,1007.0,1007.7,8.0,8.0,27.6,19.1,SydneyAirport,S,NNW,SSW,No,Yes
16.2,20.8,22.8,4.8,9.9,59.0,28.0,41.0,72.0,69.0,1016.5,1015.6,4.0,2.0,17.3,20.3,SydneyAirport,SSW,SW,SSW,Yes,No
14.9,24.8,0.0,4.8,10.7,43.0,13.0,17.0,65.0,59.0,1018.1,1016.6,1.0,2.0,18.1,22.8,SydneyAirport,SE,WNW,ESE,No,No
18.0,21.0,0.6,4.8,5.8,57.0,37.0,35.0,75.0,78.0,1025.0,1024.7,6.0,6.0,19.8,19.0,SydneyAirport,S,S,SE,No,Yes
14.6,21.9,32.4,4.2,1.5,56.0,24.0,28.0,98.0,60.0,1028.4,1026.4,8.0,7.0,17.0,20.9,SydneyAirport,SSW,S,SE,Yes,Yes
16.0,22.5,7.2,0.4,6.4,52.0,20.0,20.0,79.0,73.0,1027.9,1026.4,3.0,6.0,19.5,20.6,SydneyAirport,ESE,SSE,S,Yes,Yes
15.4,23.1,4.6,5.4,10.2,39.0,20.0,24.0,56.0,53.0,1026.1,1023.4,3.0,3.0,21.5,21.6,SydneyAirport,SE,SSE,SE,Yes,No
13.4,23.5,0.0,6.0,8.7,30.0,13.0,19.0,65.0,50.0,1026.0,1023.9,2.0,3.0,19.5,22.1,SydneyAirport,E,NW,E,No,No
